cos_loss,epoch,loss,recon,step,val_cos_loss,val_loss,val_recon
15.45460033416748,5,0.007894357666373253,5.349424362182617,2249,,,
,5,,,2249,13.100310325622559,0.006576454266905785,4.298360824584961
12.810977935791016,6,0.00878867693245411,9.031525611877441,2299,,,
18.892192840576172,6,0.009109304286539555,5.431319713592529,2349,,,
26.540769577026367,6,0.012769932858645916,7.574283123016357,2399,,,
14.13277816772461,6,0.00841972604393959,7.350654125213623,2449,,,
11.401848793029785,6,0.005838739685714245,3.976444721221924,2499,,,
14.796765327453613,6,0.00823693536221981,6.511508941650391,2549,,,
14.195390701293945,6,0.008282039314508438,7.024842739105225,2599,,,
,6,,,2624,11.578574180603027,0.005853952374309301,3.883890390396118
17.311458587646484,7,0.009225635789334774,6.776081085205078,2649,,,
33.41230010986328,7,0.01388600654900074,5.049931526184082,2699,,,
37.33049774169922,7,0.015577645972371101,5.771670341491699,2749,,,
11.588732719421387,7,0.006147371605038643,4.477704048156738,2799,,,
11.821637153625488,7,0.006074261851608753,4.164942264556885,2849,,,
22.21445083618164,7,0.009795965626835823,4.512022495269775,2899,,,
17.30664825439453,7,0.008700940757989883,5.704874038696289,2949,,,
15.856403350830078,7,0.007792031392455101,4.858597755432129,2999,,,
,7,,,2999,11.622376441955566,0.005829313769936562,3.802769660949707
10.096847534179688,8,0.005093530751764774,3.363757610321045,3049,,,
14.48768424987793,8,0.0070429397746920586,4.282561779022217,3099,,,
20.44432830810547,8,0.009014475159347057,4.150615692138672,3149,,,
11.290335655212402,8,0.008647901937365532,9.80766773223877,3199,,,
26.609525680541992,8,0.011669022962450981,5.271491050720215,3249,,,
17.21209716796875,8,0.008858065120875835,6.0928497314453125,3299,,,
13.060798645019531,8,0.009466755203902721,10.245355606079102,3349,,,
,8,,,3374,9.751315116882324,0.004970561247318983,3.3537895679473877
20.24953269958496,9,0.00994581263512373,6.1943511962890625,3399,,,
44.98207473754883,9,0.019247345626354218,7.931112289428711,3449,,,
44.69123840332031,9,0.0282457172870636,26.5633602142334,3499,,,
14.98560905456543,9,0.00840559508651495,6.724732875823975,3549,,,
101.80438232421875,9,0.039518654346466064,9.671134948730469,3599,,,
9.407281875610352,9,0.005768751725554466,5.229306221008301,3649,,,
23.90679931640625,9,0.01082079391926527,5.42622709274292,3699,,,
25.55900764465332,9,0.011695075780153275,6.060209274291992,3749,,,
,9,,,3749,13.806886672973633,0.006840601563453674,4.344732761383057
